fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2020-2021,1323,CanCode,CodeCan,3669,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,post,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3670,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,fax,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3671,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,person,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3673,Access to service during business hours,Accès aux services durant les heures d'ouverture,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,tel,,,"Measured via outage reports. Client service is provided during business hours. The standard is met 100% of the time, except in circumstances beyond our control (e.g. fire alarm), when the standard is met 99.9% of the time.","Mesuré par les rapports d'interruption. Le service à la clientèle est fourni pendant les heures ouvrables. La norme est respectée 100% du temps, sauf dans des circonstances indépendantes de notre volonté (par exemple, une alarme incendie), lorsque la norme est respectée à 99,9% du temps.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3686,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,10,10,100.0,2019-2020,tel,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3687,5-day response rate for all enquiries,Répondre dans les 5 jours pour tout type de demandes,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,2,2,100.0,2019-2020,onl,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3688,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,9,10,90.0,2019-2020,tel,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3689,"24-hour response rate for ""off-the-shelf"" enquiries",Répondre aux demandes simples de nature générale dans les 24 heures,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,time,percentage,90,2,2,100.0,2019-2020,onl,,,Measured via quality assurance reports.,Mesuré au moyen de rapports des demandes,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3690,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,accur,percentage,90,2,2,100.0,2019-2020,onl,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3691,"Accurate, relevant, reliable and professional service","Services professionnels offrant de l'information précise, pertinente et fiable",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,accur,percentage,90,9,10,90.0,2019-2020,tel,,,Measured via quality assurance reports.,Mesuré au moyen de rapports d'assurance de la qualité.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3693,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,eml,,,Measured via quality assurance reports. The standard is met 100% of the time,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3694,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,onl,,,Measured via quality assurance reports. The standard is met 100% of the time,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3701,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,fax,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3702,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,person,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3703,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,post,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3704,Service available in official language of choice,Services offerts dans la langue officielle de choix du client,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,tel,,,Measured via quality assurance reports. The standard is met 100% of the time.,Mesuré au moyen de rapports d'assurance de la qualité. La norme est respectée 100% du temps.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3705,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,eml,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2020-2021,1323,CanCode,CodeCan,3706,Access to service for persons with limitations,Accès aux services pour les personnes ayant des limitations,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/07543.html,acces,other_type,ND,ND,ND,ND,2019-2020,fax,,,"Measured via outage reports. Making information available is an important part of our business. We seek to provide information in multiple formats, such as audio, Braille and large print, to accommodate persons with disabilities.","Mesuré par les rapports d'interruption. Rendre l'information disponible constitue l'un des aspects importants de nos activités. C'est pourquoi nous nous engageons à fournir l'information sur divers supports, comme en format audio, braille, gros caractères, afin de répondre aux besoins des personnes handicapées.",,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
