fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,39,Midrange,Ordinateurs de milieu de gamme,Shared Services Canada,Services partagés Canada,enterprise,its,non,"The Midrange Service is a combination of hosting technologies that form a fully managed platform on which to install an application, including a standard approach to non-production (development and test), pre-production and production environments.","Les services de milieu de gamme regroupent des technologies d’hébergement qui constituent une plateforme pleinement gérée sur laquelle une application peut être installée, y compris une approche normalisée d’environnements de non-production (développement et mise à l’essai), de préproduction et de production.",,,"Utility Computing Services,                          Dedicated Application Hosting and Management Services","Services d’informatique utilitaire,                          Services spécialisés d’hébergement et de gestion des applications",NA,intern_gov,NA,Y,NA,ND,ND,10224,0,156,0,0,0,N,N,N,N,N,N,,,
2016-2017,40,Mainframe,Ordinateur central,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Mainframe is a  fully managed platform for hosting and managing data and business applications, including a standard approach to non-production (development and test), pre-production and production environments.","Les services d’ordinateur central comprennent une plateforme entièrement gérée pour héberger et gérer des données et des applications opérationnelles, y compris une approche normalisée d’environnements de non-production (développement et mise à l’essai), de préproduction et de production.",,,"Utility Computing Services,                          Dedicated Application Hosting and Management Services","Services d’informatique utilitaire,                          Services spécialisés d’hébergement et de gestion des applications",NA,intern_gov,NA,Y,NA,ND,ND,377,0,5,0,0,0,N,N,N,N,N,N,,,
2016-2017,41,Storage,Stockage,Shared Services Canada,Services partagés Canada,enterprise,its,non,"Storage is an end-to-end managed infrastructure solution that offers secure, reliable and scalable storage capacity offered as a bundle with other SSC services.","Les services de stockage constituent une solution d’infrastructure entièrement gérée qui offre une capacité de stockage sécuritaire, fiable et évolutive regroupée avec d’autres services de SPC.",,,"Utility Computing Services,                          Dedicated Application Hosting and Management Services","Services d’informatique utilitaire,                          Services spécialisés d’hébergement et de gestion des applications",NA,intern_gov,NA,Y,NA,ND,ND,4876,0,30,3,0,0,N,N,N,N,N,N,,,
2016-2017,ssc-spc - 30,Hosting and Integration Services,Services d’hébergement et d’intégration,Shared Services Canada,Services partagés Canada,enterprise,its,non,Hosting and Integration Services provides solution designs and implementation of services to support SSC’s and partners’ business applications and workloads targeted to the End State data centres.,Les services d’hébergement et d’intégration offrent des concepts de solution et la mise en œuvre de services pour soutenir les applications opérationnelles ainsi que les charges de travail des centres de données à l’état final pour SPC et pour ses partenaires.,,,"Utility Computing Services,                          Dedicated Application Hosting and Management Services,                     Facilities Management Services","Services d’informatique utilitaire,                          Services spécialisés d’hébergement et de gestion des applications,                               Services de gestion des installations",NA,intern_gov,NA,Y,NA,ND,ND,3208,0,15,1,0,0,N,N,N,N,N,N,,,
2016-2017,1261,Permanent Impairment Allowance / Career Impact Allowance,Allocation pour déficience permanente/Allocation pour incidence sur la carrière,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Taxable monthly benefit payable for life when career options are limited because of a service related injury or illness,Prestation mensuelle imposable payable à vie lorsque les options de carrière sont limitées en raison d’une blessure ou d’une maladie liée au service,,,Financial Support Program,Programme de soutien financier,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
2016-2017,1262,Exceptional Incapacity Allowance,Allocation d’incapacité exceptionnelle,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Tax-free monthly payment for those receiving a disability pension and who are exceptionally incapacitated,Allocation mensuelle non imposable versée aux personnes qui reçoivent une pension d’invalidité et qui vivent avec une incapacité exceptionnelle,,,Disability Benefits,Prestations d’invalidité,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
2016-2017,1263,Treatment Allowance,Allocation de traitement,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Payments made to eligible pensioners and members in respect of a period of acute care for a pensioned condition provided in a hospital or on an out-patient basis,Allocation accordée aux vétérans pensionnés et aux militaires admissibles durant une période pendant laquelle des soins actifs à l’égard d’un état indemnisé leur sont fournis dans un hôpital ou à titre de patients externes,,,Disability Benefits,Prestations d’invalidité,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
2016-2017,1264,Other Allowances,Autres allocations,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Compensation for the effects of a service-related disability including clothing allowance and attendance allowance,"Indemnisation des conséquences d’une invalidité liée au service, y compris une allocation vestimentaire et une allocation pour soins",,,Disability Benefits,Prestations d’invalidité,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
2016-2017,1325,Critical Injury Benefit,Indemnité pour blessure grave,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Tax-free lump-sum award to address the immediate impacts of the most severe and traumatic service-related injuries or diseases sustained by Canadian Armed Forces members,Indemnité forfaitaire non imposable visant à compenser les répercussions immédiates des maladies ou des blessures traumatiques les plus graves liées au service dont sont atteints ou qu’ont subies des membres des Forces armées canadiennes,,,Disability Benefits,Prestations d’invalidité,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
2016-2017,1628,Family Caregiver Relief Benefit,Allocation pour relève d'un aidant familial,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Tax-free lump sum grant to ensure Veterans continue to get the support they need when their informal caregivers are temporarily unavailable,Montant forfaitaire non imposable permettant de s’assurer que les vétérans continuent d’avoir le soutien dont ils ont besoin lorsque leurs aidants familiaux doivent s’absenter temporairement,,,Health Care Program and Re-establishment Services,Programme de soins de santé et services de réinsertion,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
2016-2017,1269,Intermediate and Long Term Care,Soins intermédiaires et de longue durée,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,essent,Financial support towards the cost of long term care,Aide financière servant à couvrir le coût des soins de longue durée,,,Health Care Program and Re-establishment Services,Programme de soins de santé et services de réinsertion,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,N,N,Y,Y,,,
2016-2017,1270,Health Care Benefits and Services,Avantages pour soins de santé et services,Veterans Affairs Canada,Anciens Combattants Canada,extern,res,"prior,essent","Financial support towards medical, surgical, or dental examinations or treatment; surgical or prosthetic devices and aids and their maintenance; home adaptations to accommodate the use of devices or aids; preventive health care; pharmaceuticals; and travel and other expenses incurred to access these benefits","Aide financière pour les examens ou traitements médicaux, chirurgicaux ou dentaires; les instruments chirurgicaux ou les appareils prothétiques, y compris leur entretien; des adaptations à domicile dans le but de faciliter l’usage des instruments ou appareils; les soins de santé préventifs; les médicaments; le remboursement des frais de déplacement et des dépenses nécessaires pour accéder à ces avantages",,,Health Care Program and Re-establishment Services,Programme de soins de santé et services de réinsertion,NA,person,NA,N,N,ND,ND,0,0,0,0,0,0,Y,Y,Y,N,Y,Y,,,
